Date,Tournament,Surface,Rd,Rk,vRk,meta_info,Score,Observed Player Name,Opponent Player Name,Observed Player W/L,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
11‑Mar‑2010,Indian Wells Masters,Hard,QF,3,25,(3)Nadal d. (19)Tomas Berdych [CZE],6-4 7-6(4),Rafael Nadal,Tomas Berdych,W,,1.28,4.3%,1.4%,72.9%,70.6%,57.9%,5/7,2:12
11‑Mar‑2010,Indian Wells Masters,Hard,R16,3,20,(3)Nadal d. (15)John Isner [USA],7-5 3-6 6-3,Rafael Nadal,John Isner,W,,1.76,2.7%,4.1%,60.3%,84.1%,72.4%,0/1,2:11
11‑Mar‑2010,Indian Wells Masters,Hard,R32,3,694,(3)Nadal d. Mario Ancic [CRO],6-2 6-2,Rafael Nadal,Mario Ancic,W,,3.98,13.5%,8.1%,64.9%,95.8%,69.2%,0/0,1:06
11‑Mar‑2010,Indian Wells Masters,Hard,R64,3,90,(3)Nadal d. (Q)Rainer Schuettler [GER],6-4 6-4,Rafael Nadal,Rainer Schuettler,W,,1.33,4.9%,6.6%,73.8%,75.6%,43.8%,0/1,1:34
18‑Jan‑2010,Australian Open,Hard,QF,2,4,(5)Andy Murray [GBR] d. (2)Nadal,6-3 7-6(2) 3-0 RET,Rafael Nadal,Andy Murray,L,(ch),0.81,1.4%,1.4%,66.7%,62.5%,41.7%,6/10,2:30
18‑Jan‑2010,Australian Open,Hard,R16,2,39,(2)Nadal d. Ivo Karlovic [CRO],6-4 4-6 6-4 6-4,Rafael Nadal,Ivo Karlovic,W,,1.16,2.0%,2.0%,70.6%,77.8%,73.3%,1/2,2:36
18‑Jan‑2010,Australian Open,Hard,R32,2,26,(2)Nadal d. (27)Philipp Kohlschreiber [GER],6-4 6-2 2-6 7-5,Rafael Nadal,Philipp Kohlschreiber,W,,1.06,4.3%,2.2%,60.9%,69.0%,51.9%,12/15,3:30
18‑Jan‑2010,Australian Open,Hard,R64,2,75,(2)Nadal d. Lukas Lacko [SVK],6-2 6-2 6-2,Rafael Nadal,Lukas Lacko,W,,1.85,1.6%,1.6%,54.7%,71.4%,69.0%,0/1,1:53
18‑Jan‑2010,Australian Open,Hard,R128,2,70,(2)Nadal d. Peter Luczak [AUS],7-6(0) 6-1 6-4,Rafael Nadal,Peter Luczak,W,,1.47,10.6%,1.0%,69.2%,76.4%,56.3%,6/7,2:34
4‑Jan‑2010,Doha,Hard,F,2,6,(3)Nikolay Davydenko [RUS] d. (2)Nadal,0-6 7-6(8) 6-4,Rafael Nadal,Nikolay Davydenko,L,(ch),1.10,1.1%,2.2%,62.6%,66.7%,52.9%,5/8,2:43
4‑Jan‑2010,Doha,Hard,SF,2,29,(2)Nadal d. (5)Viktor Troicki [SRB],6-1 6-3,Rafael Nadal,Viktor Troicki,W,,1.96,2.2%,0.0%,62.2%,82.1%,52.9%,0/1,1:08
4‑Jan‑2010,Doha,Hard,QF,2,122,(2)Nadal d. (Q)Steve Darcis [BEL],6-1 2-0 RET,Rafael Nadal,Steve Darcis,W,,3.84,10.5%,0.0%,63.2%,91.7%,71.4%,0/0,0:35
4‑Jan‑2010,Doha,Hard,R16,2,62,(2)Nadal d. Potito Starace [ITA],6-2 6-2,Rafael Nadal,Potito Starace,W,,1.71,6.0%,2.0%,64.0%,81.3%,50.0%,0/0,1:12
4‑Jan‑2010,Doha,Hard,R32,2,93,(2)Nadal d. Simone Bolelli [ITA],6-3 6-3,Rafael Nadal,Simone Bolelli,W,,1.64,9.3%,0.0%,66.7%,72.2%,72.2%,3/3,1:28
4‑Dec‑2009,Davis Cup WG F: ESP vs CZE,Clay,RR,2,20,Nadal d. Tomas Berdych [CZE],7-5 6-0 6-2,Rafael Nadal,Tomas Berdych,W,,,,,,,,,
4‑Dec‑2009,Davis Cup WG F: ESP vs CZE,Clay,RR,2,102,Nadal d. Jan Hajek [CZE],6-3 6-4,Rafael Nadal,Jan Hajek,W,,,,,,,,,
22‑Nov‑2009,Tour Finals,Hard,RR,2,9,Robin Soderling [SWE] d. Nadal,6-4 6-4,Rafael Nadal,Robin Soderling,L,(ch),0.88,8.6%,1.7%,58.6%,61.8%,54.2%,3/7,1:38
22‑Nov‑2009,Tour Finals,Hard,RR,2,3,Novak Djokovic [SRB] d. Nadal,7-6(5) 6-3,Rafael Nadal,Novak Djokovic,L,(ch),0.81,5.6%,1.4%,77.5%,60.0%,50.0%,2/5,1:58
22‑Nov‑2009,Tour Finals,Hard,RR,2,7,Nikolay Davydenko [RUS] d. Nadal,6-1 7-6(4),Rafael Nadal,Nikolay Davydenko,L,,0.83,1.7%,3.4%,60.3%,60.0%,43.5%,5/9,1:48
8‑Nov‑2009,Paris Masters,Hard,SF,2,3,(3)Novak Djokovic [SRB] d. (2)Nadal,6-2 6-3,Rafael Nadal,Novak Djokovic,L,(ch),0.55,10.5%,5.3%,65.8%,56.0%,46.2%,0/3,1:17
8‑Nov‑2009,Paris Masters,Hard,QF,2,9,(2)Nadal d. (8)Jo Wilfried Tsonga [FRA],7-5 7-5,Rafael Nadal,Jo Wilfried Tsonga,W,,1.38,9.5%,0.0%,73.0%,72.2%,75.0%,6/6,1:52
8‑Nov‑2009,Paris Masters,Hard,R16,2,15,(2)Nadal d. (14)Tommy Robredo [ESP],6-3 3-6 7-5,Rafael Nadal,Tommy Robredo,W,,1.03,5.6%,2.2%,71.9%,70.3%,64.0%,4/6,2:21
8‑Nov‑2009,Paris Masters,Hard,R32,2,27,(2)Nadal d. Nicolas Almagro [ESP],3-6 7-6(2) 7-5,Rafael Nadal,Nicolas Almagro,W,,1.06,8.2%,3.6%,59.1%,61.5%,53.3%,6/12,3:14
11‑Oct‑2009,Shanghai Masters,Hard,F,2,8,(6)Nikolay Davydenko [RUS] d. (1)Nadal,7-6(3) 6-3,Rafael Nadal,Nikolay Davydenko,L,(ch),0.87,1.6%,0.0%,68.9%,69.0%,47.4%,5/7,2:03
11‑Oct‑2009,Shanghai Masters,Hard,SF,2,41,(1)Nadal d. Feliciano Lopez [ESP],6-1 3-0 RET,Rafael Nadal,Feliciano Lopez,W,(ch),4.06,4.2%,0.0%,58.3%,85.7%,80.0%,0/0,0:51
11‑Oct‑2009,Shanghai Masters,Hard,QF,2,37,(1)Nadal d. Ivan Ljubicic [CRO],3-6 6-3 RET,Rafael Nadal,Ivan Ljubicic,W,,1.20,3.6%,3.6%,74.5%,68.3%,71.4%,5/6,1:36
11‑Oct‑2009,Shanghai Masters,Hard,R16,2,15,(1)Nadal d. (14)Tommy Robredo [ESP],6-1 6-4,Rafael Nadal,Tommy Robredo,W,,1.47,0.0%,3.5%,73.7%,69.0%,60.0%,1/2,1:33
11‑Oct‑2009,Shanghai Masters,Hard,R32,2,26,(1)Nadal d. James Blake [USA],6-2 6-7(4) 6-4,Rafael Nadal,James Blake,W,,1.42,7.1%,1.2%,72.9%,77.4%,47.8%,1/3,2:12
5‑Oct‑2009,Beijing,Hard,SF,2,15,(8)Marin Cilic [CRO] d. (1)Nadal,6-1 6-3,Rafael Nadal,Marin Cilic,L,,0.57,0.0%,0.0%,67.9%,50.0%,35.3%,8/13,1:22
5‑Oct‑2009,Beijing,Hard,QF,2,59,(1)Nadal d. (WC)Marat Safin [RUS],6-3 6-1,Rafael Nadal,Marat Safin,W,,1.62,1.8%,1.8%,78.2%,67.4%,66.7%,3/3,1:18
5‑Oct‑2009,Beijing,Hard,R16,2,24,(1)Nadal d. James Blake [USA],7-5 6-7(4) 6-3,Rafael Nadal,James Blake,W,,1.21,5.6%,1.9%,66.7%,66.7%,61.1%,8/11,2:24
5‑Oct‑2009,Beijing,Hard,R32,2,90,(1)Nadal d. (WC)Marcos Baghdatis [CYP],6-4 3-6 6-4,Rafael Nadal,Marcos Baghdatis,W,,1.00,2.4%,0.0%,71.8%,70.5%,58.3%,1/3,2:10
31‑Aug‑2009,US Open,Hard,SF,3,6,(6)Juan Martin Del Potro [ARG] d. (3)Nadal,6-2 6-2 6-2,Rafael Nadal,Juan Martin Del Potro,L,(ch),0.70,4.4%,4.4%,77.8%,57.1%,30.0%,10/16,2:20
31‑Aug‑2009,US Open,Hard,QF,3,11,(3)Nadal d. (11)Fernando Gonzalez [CHI],7-6(4) 7-6(2) 6-0,Rafael Nadal,Fernando Gonzalez,W,,2.13,1.1%,0.0%,74.7%,84.6%,72.7%,2/2,2:37
31‑Aug‑2009,US Open,Hard,R16,3,13,(3)Nadal d. (13)Gael Monfils [FRA],6-7(3) 6-3 6-1 6-3,Rafael Nadal,Gael Monfils,W,,1.45,0.0%,0.0%,73.6%,72.8%,62.1%,3/6,2:45
31‑Aug‑2009,US Open,Hard,R32,3,33,(3)Nadal d. (32)Nicolas Almagro [ESP],7-5 6-4 6-4,Rafael Nadal,Nicolas Almagro,W,,1.28,2.0%,3.0%,62.4%,61.9%,55.3%,8/13,2:39
31‑Aug‑2009,US Open,Hard,R64,3,129,(3)Nadal d. Nicolas Kiefer [GER],6-0 3-6 6-3 6-4,Rafael Nadal,Nicolas Kiefer,W,,2.01,3.7%,1.2%,62.2%,72.5%,83.9%,1/3,2:59
31‑Aug‑2009,US Open,Hard,R128,3,46,(3)Nadal d. Richard Gasquet [FRA],6-2 6-2 6-3,Rafael Nadal,Richard Gasquet,W,,2.81,11.3%,0.0%,56.5%,94.3%,70.4%,0/0,1:41
16‑Aug‑2009,Cincinnati Masters,Hard,SF,3,4,(4)Novak Djokovic [SRB] d. (2)Nadal,6-1 6-4,Rafael Nadal,Novak Djokovic,L,(ch),0.69,1.8%,5.4%,62.5%,60.0%,47.6%,3/6,1:32
16‑Aug‑2009,Cincinnati Masters,Hard,QF,3,18,(2)Nadal d. Tomas Berdych [CZE],6-4 7-5,Rafael Nadal,Tomas Berdych,W,,1.71,3.4%,1.7%,70.7%,85.4%,64.7%,0/0,1:41
16‑Aug‑2009,Cincinnati Masters,Hard,R16,3,31,(2)Nadal d. Paul Henri Mathieu [FRA],7-5 6-2,Rafael Nadal,Paul Henri Mathieu,W,,1.40,8.5%,0.0%,69.5%,78.0%,44.4%,1/2,1:56
16‑Aug‑2009,Cincinnati Masters,Hard,R32,3,45,(2)Nadal d. Andreas Seppi [ITA],7-6(4) 7-6(3),Rafael Nadal,Andreas Seppi,W,,1.05,9.1%,2.3%,68.2%,75.0%,50.0%,9/10,2:11
10‑Aug‑2009,Canada Masters,Hard,QF,2,6,(6)Juan Martin Del Potro [ARG] d. (2)Nadal,7-6(5) 6-1,Rafael Nadal,Juan Martin Del Potro,L,,0.72,1.5%,1.5%,64.2%,62.8%,45.8%,5/8,1:52
10‑Aug‑2009,Canada Masters,Hard,R16,2,45,(2)Nadal d. Philipp Petzschner [GER],6-3 6-2,Rafael Nadal,Philipp Petzschner,W,,1.89,3.7%,7.4%,61.1%,81.8%,61.9%,2/2,1:10
10‑Aug‑2009,Canada Masters,Hard,R32,2,19,(2)Nadal d. David Ferrer [ESP],4-3 RET,Rafael Nadal,David Ferrer,W,,1.08,0.0%,2.9%,47.1%,62.5%,50.0%,7/8,0:37
25‑May‑2009,Roland Garros,Clay,R16,1,25,(23)Robin Soderling [SWE] d. (1)Nadal,6-2 6-7(2) 6-4 7-6(2),Rafael Nadal,Robin Soderling,L,(ch),0.90,2.3%,1.6%,77.3%,66.7%,44.8%,1/6,3:30
25‑May‑2009,Roland Garros,Clay,R32,1,48,(1)Nadal d. Lleyton Hewitt [AUS],6-1 6-3 6-1,Rafael Nadal,Lleyton Hewitt,W,,1.96,10.6%,0.0%,75.8%,76.0%,62.5%,2/3,1:51
25‑May‑2009,Roland Garros,Clay,R64,1,72,(1)Nadal d. Teymuraz Gabashvili [RUS],6-1 6-4 6-2,Rafael Nadal,Teymuraz Gabashvili,W,,1.68,2.6%,1.3%,64.9%,74.0%,70.4%,4/4,2:17
25‑May‑2009,Roland Garros,Clay,R128,1,97,(1)Nadal d. (Q)Marcos Daniel [BRA],7-5 6-4 6-3,Rafael Nadal,Marcos Daniel,W,,1.44,3.7%,0.0%,75.6%,67.7%,65.0%,4/7,2:23
10‑May‑2009,Madrid Masters,Clay,F,1,2,(2)Roger Federer [SUI] d. (1)Nadal,6-4 6-4,Rafael Nadal,Roger Federer,L,(ch),1.00,1.9%,1.9%,79.6%,74.4%,45.5%,0/2,1:26
10‑May‑2009,Madrid Masters,Clay,SF,1,4,(1)Nadal d. (3)Novak Djokovic [SRB],3-6 7-6(5) 7-6(9),Rafael Nadal,Novak Djokovic,W,(ch),0.84,3.0%,3.0%,75.9%,71.3%,50.0%,6/8,4:03
10‑May‑2009,Madrid Masters,Clay,QF,1,8,(1)Nadal d. (7)Fernando Verdasco [ESP],6-4 7-5,Rafael Nadal,Fernando Verdasco,W,,1.23,1.3%,1.3%,77.6%,62.7%,58.8%,3/5,1:59
10‑May‑2009,Madrid Masters,Clay,R16,1,35,(1)Nadal d. Philipp Kohlschreiber [GER],W/O,Rafael Nadal,Philipp Kohlschreiber,W,,,,,,,,,
10‑May‑2009,Madrid Masters,Clay,R32,1,27,(1)Nadal d. Jurgen Melzer [AUT],6-3 6-1,Rafael Nadal,Jurgen Melzer,W,,2.11,2.4%,0.0%,58.5%,87.5%,64.7%,0/0,1:02
27‑Apr‑2009,Rome Masters,Clay,F,1,3,(1)Nadal d. (3)Novak Djokovic [SRB],7-6(2) 6-2,Rafael Nadal,Novak Djokovic,W,(ch),1.27,0.0%,1.4%,71.4%,68.0%,55.0%,2/4,2:03
27‑Apr‑2009,Rome Masters,Clay,SF,1,13,(1)Nadal d. (12)Fernando Gonzalez [CHI],6-3 6-3,Rafael Nadal,Fernando Gonzalez,W,(ch),1.60,2.2%,0.0%,73.9%,79.4%,50.0%,0/1,1:15
27‑Apr‑2009,Rome Masters,Clay,QF,1,8,(1)Nadal d. (6)Fernando Verdasco [ESP],6-3 6-3,Rafael Nadal,Fernando Verdasco,W,,1.29,0.0%,0.0%,70.0%,64.3%,61.1%,5/6,1:51
27‑Apr‑2009,Rome Masters,Clay,R16,1,27,(1)Nadal d. Robin Soderling [SWE],6-1 6-0,Rafael Nadal,Robin Soderling,W,,1.80,2.0%,3.9%,56.9%,62.1%,68.2%,5/5,1:24
27‑Apr‑2009,Rome Masters,Clay,R32,1,37,(1)Nadal d. Andreas Seppi [ITA],6-2 6-3,Rafael Nadal,Andreas Seppi,W,,2.11,2.3%,0.0%,68.2%,80.0%,71.4%,2/3,1:20
20‑Apr‑2009,Barcelona,Clay,F,1,13,(1)Nadal d. (4)David Ferrer [ESP],6-2 7-5,Rafael Nadal,David Ferrer,W,(ch),1.33,1.5%,1.5%,58.5%,63.2%,55.6%,4/7,1:46
20‑Apr‑2009,Barcelona,Clay,SF,1,8,(1)Nadal d. (3)Nikolay Davydenko [RUS],6-3 6-2,Rafael Nadal,Nikolay Davydenko,W,,1.28,1.5%,3.0%,67.2%,73.3%,45.5%,6/6,1:46
20‑Apr‑2009,Barcelona,Clay,QF,1,15,(1)Nadal d. (7)David Nalbandian [ARG],W/O,Rafael Nadal,David Nalbandian,W,,,,,,,,,
20‑Apr‑2009,Barcelona,Clay,R16,1,61,(1)Nadal d. Christophe Rochus [BEL],6-2 6-0,Rafael Nadal,Christophe Rochus,W,,2.08,7.5%,2.5%,77.5%,67.7%,88.9%,0/0,0:56
20‑Apr‑2009,Barcelona,Clay,R32,1,75,(1)Nadal d. (Q)Frederico Gil [POR],6-2 6-2,Rafael Nadal,Frederico Gil,W,,1.51,2.0%,0.0%,66.7%,67.6%,70.6%,3/3,1:30
12‑Apr‑2009,Monte Carlo Masters,Clay,F,1,3,(1)Nadal d. (3)Novak Djokovic [SRB],6-3 2-6 6-1,Rafael Nadal,Novak Djokovic,W,(ch),1.21,2.3%,1.1%,65.5%,61.4%,46.7%,6/11,2:43
12‑Apr‑2009,Monte Carlo Masters,Clay,SF,1,4,(1)Nadal d. (4)Andy Murray [GBR],6-2 7-6(4),Rafael Nadal,Andy Murray,W,(ch),1.32,0.0%,1.5%,61.5%,67.5%,56.0%,2/4,2:09
12‑Apr‑2009,Monte Carlo Masters,Clay,QF,1,66,(1)Nadal d. (WC)Ivan Ljubicic [CRO],6-3 6-3,Rafael Nadal,Ivan Ljubicic,W,,1.36,3.8%,1.9%,71.2%,78.4%,46.7%,0/1,1:13
12‑Apr‑2009,Monte Carlo Masters,Clay,R16,1,98,(1)Nadal d. (Q)Nicolas Lapentti [ECU],6-3 6-0,Rafael Nadal,Nicolas Lapentti,W,,1.40,2.3%,2.3%,69.8%,60.0%,46.2%,2/4,1:32
12‑Apr‑2009,Monte Carlo Masters,Clay,R32,1,167,(1)Nadal d. Juan Ignacio Chela [ARG],6-2 6-3,Rafael Nadal,Juan Ignacio Chela,W,,1.40,3.6%,5.5%,56.4%,71.0%,54.2%,5/7,1:26
25‑Mar‑2009,Miami Masters,Hard,QF,1,7,(6)Juan Martin Del Potro [ARG] d. (1)Nadal,6-4 3-6 7-6(3),Rafael Nadal,Juan Martin Del Potro,L,,1.01,7.8%,1.9%,63.1%,69.2%,47.4%,9/13,3:00
25‑Mar‑2009,Miami Masters,Hard,R16,1,17,(1)Nadal d. (16)Stan Wawrinka [SUI],7-6(2) 7-6(4),Rafael Nadal,Stan Wawrinka,W,,1.28,0.0%,0.0%,65.1%,74.1%,65.5%,4/5,2:43
25‑Mar‑2009,Miami Masters,Hard,R32,1,74,(1)Nadal d. (Q)Frederico Gil [POR],7-5 6-3,Rafael Nadal,Frederico Gil,W,,1.30,8.6%,1.7%,70.7%,75.6%,41.2%,4/6,1:35
25‑Mar‑2009,Miami Masters,Hard,R64,1,72,(1)Nadal d. Teymuraz Gabashvili [RUS],6-2 6-2,Rafael Nadal,Teymuraz Gabashvili,W,,1.99,7.3%,0.0%,63.4%,80.8%,60.0%,2/3,1:23
12‑Mar‑2009,Indian Wells Masters,Hard,F,1,4,(1)Nadal d. (4)Andy Murray [GBR],6-1 6-2,Rafael Nadal,Andy Murray,W,(ch),1.95,0.0%,2.3%,60.5%,80.8%,64.7%,0/0,1:21
12‑Mar‑2009,Indian Wells Masters,Hard,SF,1,7,(1)Nadal d. (7)Andy Roddick [USA],6-4 7-6(4),Rafael Nadal,Andy Roddick,W,(ch),1.05,6.7%,2.7%,66.7%,74.0%,48.0%,3/5,1:50
12‑Mar‑2009,Indian Wells Masters,Hard,QF,1,6,(1)Nadal d. (6)Juan Martin Del Potro [ARG],6-2 6-4,Rafael Nadal,Juan Martin Del Potro,W,,1.41,3.2%,1.6%,71.0%,72.7%,50.0%,4/5,1:50
12‑Mar‑2009,Indian Wells Masters,Hard,R16,1,14,(1)Nadal d. (14)David Nalbandian [ARG],3-6 7-6(5) 6-0,Rafael Nadal,David Nalbandian,W,,1.18,1.1%,1.1%,66.7%,62.9%,61.3%,11/14,2:55
12‑Mar‑2009,Indian Wells Masters,Hard,R32,1,27,(1)Nadal d. (26)Dmitry Tursunov [RUS],6-3 6-3,Rafael Nadal,Dmitry Tursunov,W,,1.55,5.8%,5.8%,57.7%,90.0%,50.0%,1/1,1:19
12‑Mar‑2009,Indian Wells Masters,Hard,R64,1,112,(1)Nadal d. (Q)Michael Berrer [GER],6-2 6-1,Rafael Nadal,Michael Berrer,W,,3.47,0.0%,3.0%,48.5%,81.3%,88.2%,0/0,1:08
6‑Mar‑2009,Davis Cup WG R1: ESP vs SRB,Clay,RR,1,47,Nadal d. Janko Tipsarevic [SRB],6-1 6-0 6-2,Rafael Nadal,Janko Tipsarevic,W,,,,,,,,,
6‑Mar‑2009,Davis Cup WG R1: ESP vs SRB,Clay,RR,1,3,Nadal d. Novak Djokovic [SRB],6-4 6-4 6-1,Rafael Nadal,Novak Djokovic,W,(ch),,,,,,,,
9‑Feb‑2009,Rotterdam,Hard,F,1,4,(2)Andy Murray [GBR] d. (1)Nadal,6-3 4-6 6-0,Rafael Nadal,Andy Murray,L,(ch),0.72,3.0%,4.5%,50.0%,54.5%,33.3%,5/12,1:51
9‑Feb‑2009,Rotterdam,Hard,SF,1,12,(1)Nadal d. (5)Gael Monfils [FRA],6-4 6-4,Rafael Nadal,Gael Monfils,W,,1.33,1.6%,1.6%,71.4%,77.8%,44.4%,6/7,1:42
9‑Feb‑2009,Rotterdam,Hard,QF,1,13,(1)Nadal d. (7)Jo Wilfried Tsonga [FRA],6-4 6-7(5) 6-4,Rafael Nadal,Jo Wilfried Tsonga,W,,1.37,4.3%,2.1%,67.0%,76.2%,64.5%,1/2,2:40
9‑Feb‑2009,Rotterdam,Hard,R16,1,478,(1)Nadal d. (WC)Grigor Dimitrov [BUL],7-5 3-6 6-2,Rafael Nadal,Grigor Dimitrov,W,,1.31,3.6%,1.2%,60.7%,72.5%,66.7%,7/9,2:26
9‑Feb‑2009,Rotterdam,Hard,R32,1,37,(1)Nadal d. Simone Bolelli [ITA],4-6 6-2 7-5,Rafael Nadal,Simone Bolelli,W,,1.39,11.1%,2.5%,61.7%,82.0%,58.1%,0/1,2:26
19‑Jan‑2009,Australian Open,Hard,F,1,2,(1)Nadal d. (2)Roger Federer [SUI],7-5 3-6 7-6(3) 3-6 6-2,Rafael Nadal,Roger Federer,W,(ch),0.99,2.3%,2.3%,64.0%,66.1%,47.6%,13/19,4:19
19‑Jan‑2009,Australian Open,Hard,SF,1,15,(1)Nadal d. (14)Fernando Verdasco [ESP],6-7(4) 6-4 7-6(2) 6-7(1) 6-4,Rafael Nadal,Fernando Verdasco,W,(ch),1.12,6.9%,1.7%,74.0%,71.9%,62.2%,2/4,5:10
19‑Jan‑2009,Australian Open,Hard,QF,1,8,(1)Nadal d. (6)Gilles Simon [FRA],6-2 7-5 7-5,Rafael Nadal,Gilles Simon,W,(ch),1.37,5.3%,2.1%,67.0%,73.0%,58.1%,4/7,2:26
19‑Jan‑2009,Australian Open,Hard,R16,1,14,(1)Nadal d. (13)Fernando Gonzalez [CHI],6-3 6-2 6-4,Rafael Nadal,Fernando Gonzalez,W,,1.76,5.5%,0.0%,67.1%,77.6%,62.5%,5/7,1:53
19‑Jan‑2009,Australian Open,Hard,R32,1,79,(1)Nadal d. Tommy Haas [GER],6-4 6-2 6-2,Rafael Nadal,Tommy Haas,W,,2.53,6.5%,0.0%,69.4%,81.4%,78.9%,0/1,2:02
19‑Jan‑2009,Australian Open,Hard,R64,1,92,(1)Nadal d. Roko Karanusic [CRO],6-2 6-3 6-2,Rafael Nadal,Roko Karanusic,W,,1.52,3.9%,2.6%,64.9%,74.0%,63.0%,6/6,1:36
19‑Jan‑2009,Australian Open,Hard,R128,1,75,(1)Nadal d. Christophe Rochus [BEL],6-0 6-2 6-2,Rafael Nadal,Christophe Rochus,W,,3.95,19.6%,3.9%,68.6%,91.4%,75.0%,0/0,1:16
5‑Jan‑2009,Doha,Hard,QF,1,13,(5)Gael Monfils [FRA] d. (1)Nadal,6-4 6-4,Rafael Nadal,Gael Monfils,L,,0.74,0.0%,3.2%,73.0%,63.0%,41.2%,4/7,1:29
5‑Jan‑2009,Doha,Hard,R16,1,144,(1)Nadal d. (Q)Karol Beck [SVK],6-1 6-2,Rafael Nadal,Karol Beck,W,,2.38,5.7%,8.6%,57.1%,90.0%,53.3%,1/2,1:01
5‑Jan‑2009,Doha,Hard,R32,1,51,(1)Nadal d. Fabrice Santoro [FRA],6-0 6-1,Rafael Nadal,Fabrice Santoro,W,,6.23,3.7%,0.0%,74.1%,95.0%,71.4%,0/0,0:47
26‑Oct‑2008,Paris Masters,Hard,QF,1,6,(6)Nikolay Davydenko [RUS] d. (1)Nadal,6-1 RET,Rafael Nadal,Nikolay Davydenko,L,,0.64,0.0%,3.0%,57.6%,52.6%,28.6%,5/8,0:48
26‑Oct‑2008,Paris Masters,Hard,R16,1,16,(1)Nadal d. (16)Gael Monfils [FRA],6-3 6-2,Rafael Nadal,Gael Monfils,W,,1.37,0.0%,0.0%,57.4%,74.3%,65.4%,9/9,1:31
26‑Oct‑2008,Paris Masters,Hard,R32,1,63,(1)Nadal d. (LL)Florent Serra [FRA],6-2 6-4,Rafael Nadal,Florent Serra,W,,1.86,10.6%,0.0%,55.3%,84.6%,71.4%,1/1,1:14
12‑Oct‑2008,Madrid Masters,Hard,SF,1,16,Gilles Simon [FRA] d. (1)Nadal,3-6 7-5 7-6(6),Rafael Nadal,Gilles Simon,L,(ch),1.13,2.0%,1.0%,61.8%,65.1%,59.0%,4/8,3:23
12‑Oct‑2008,Madrid Masters,Hard,QF,1,40,(1)Nadal d. Feliciano Lopez [ESP],6-4 6-4,Rafael Nadal,Feliciano Lopez,W,,1.34,0.0%,0.0%,70.5%,74.4%,72.2%,2/2,1:31
12‑Oct‑2008,Madrid Masters,Hard,R16,1,14,(1)Nadal d. (15)Richard Gasquet [FRA],6-4 6-2,Rafael Nadal,Richard Gasquet,W,,1.40,3.5%,3.5%,57.9%,81.8%,54.2%,4/4,1:26
12‑Oct‑2008,Madrid Masters,Hard,R32,1,54,(1)Nadal d. Ernests Gulbis [LAT],7-5 3-6 6-3,Rafael Nadal,Ernests Gulbis,W,,1.02,2.0%,2.0%,67.3%,71.2%,56.3%,4/5,2:22
19‑Sep‑2008,Davis Cup WG SF: ESP vs USA,Clay,RR,1,39,Nadal d. Sam Querrey [USA],6-7(5) 6-4 6-3 6-4,Rafael Nadal,Sam Querrey,W,,,,,,,,,
19‑Sep‑2008,Davis Cup WG SF: ESP vs USA,Clay,RR,1,8,Nadal d. Andy Roddick [USA],6-4 6-0 6-4,Rafael Nadal,Andy Roddick,W,,,,,,,,,
25‑Aug‑2008,US Open,Hard,SF,1,6,(6)Andy Murray [GBR] d. (1)Nadal,6-2 7-6(5) 4-6 6-4,Rafael Nadal,Andy Murray,L,(ch),0.64,4.2%,1.2%,71.9%,59.2%,55.3%,16/20,3:31
25‑Aug‑2008,US Open,Hard,QF,1,35,(1)Nadal d. Mardy Fish [USA],3-6 6-1 6-4 6-2,Rafael Nadal,Mardy Fish,W,,1.45,3.2%,0.0%,72.3%,73.5%,69.2%,0/1,2:38
25‑Aug‑2008,US Open,Hard,R16,1,55,(1)Nadal d. Sam Querrey [USA],6-2 5-7 7-6(2) 6-3,Rafael Nadal,Sam Querrey,W,,1.10,3.7%,4.5%,66.4%,71.9%,48.9%,12/16,3:12
25‑Aug‑2008,US Open,Hard,R32,1,71,(1)Nadal d. Viktor Troicki [SRB],6-4 6-3 6-0,Rafael Nadal,Viktor Troicki,W,,1.52,6.7%,4.0%,65.3%,69.4%,65.4%,2/3,1:55
25‑Aug‑2008,US Open,Hard,R64,1,261,(1)Nadal d. (Q)Ryler Deheart [USA],6-1 6-2 6-4,Rafael Nadal,Ryler Deheart,W,,1.94,1.5%,4.5%,70.1%,80.9%,60.0%,0/1,1:41
25‑Aug‑2008,US Open,Hard,R128,1,136,(1)Nadal d. (Q)Bjorn Phau [GER],7-6(4) 6-3 7-6(4),Rafael Nadal,Bjorn Phau,W,,1.43,6.5%,1.9%,72.0%,75.3%,63.3%,2/3,2:59
11‑Aug‑2008,Beijing Olympics,Hard,F,2,15,(2)Nadal d. (12)Fernando Gonzalez [CHI],6-3 7-6(2) 6-3,Rafael Nadal,Fernando Gonzalez,W,(ch),1.94,4.6%,3.4%,72.4%,85.7%,62.5%,4/4,2:23
11‑Aug‑2008,Beijing Olympics,Hard,SF,2,3,(2)Nadal d. (3)Novak Djokovic [SRB],6-4 1-6 6-4,Rafael Nadal,Novak Djokovic,W,(ch),0.98,4.0%,1.3%,72.0%,61.1%,66.7%,1/4,2:11
11‑Aug‑2008,Beijing Olympics,Hard,QF,2,51,(2)Nadal d. Jurgen Melzer [AUT],6-0 6-4,Rafael Nadal,Jurgen Melzer,W,,2.24,0.0%,0.0%,63.2%,70.8%,85.7%,0/1,1:04
